3_agency,2_use_case_name,16_dev_stage,operational,orientation,TR,IR,TR_x_IR,vendor,mixed_dev,rights_safety,agency_n,topic_breadth,tr_ato,tr_internal_rev,tr_impact_assess,tr_rw_testing,tr_indep_eval,tr_postdeploy,tr_notice,tr_disparity,tr_appeal,ir_data_catalog,ir_data_docs,ir_custom_code,ir_code_access,ir_infra,ir_timely_res,ir_reuse
Securities and Exchange Commission,Training Conversation Tool ,Implementation and Assessment,1,-1.2493570393636875,1,3,3,1,0,0,28,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Securities and Exchange Commission,Mobile Phone Artificial Intelligence Features,Initiated,0,-1.2493570393636875,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Securities and Exchange Commission,Create Work-Related Videos,Operation and Maintenance,1,-1.2493570393636875,2,3,6,1,0,0,28,3,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Securities and Exchange Commission,CF Staff Review Comments ,Acquisition and/or Development,0,-1.2493570393636875,2,5,10,0,0,0,28,3,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Securities and Exchange Commission,EDGAR Filing Certification Review Solution ,Implementation and Assessment,1,-1.2493570393636875,2,7,14,1,0,0,28,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Securities and Exchange Commission,Evaluating Cybersecurity Alerts,Initiated,0,-1.2493570393636875,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Securities and Exchange Commission,EDGAR Filing Audit Report Solution ,Implementation and Assessment,1,-1.2493570393636875,2,7,14,1,0,0,28,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Securities and Exchange Commission,Public Filing Disclosure Review,Implementation and Assessment,1,-1.2493570393636875,1,3,3,1,0,0,28,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Securities and Exchange Commission,EDGAR Technical Support Public Chatbot,Initiated,0,-1.2493570393636875,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Securities and Exchange Commission,EDGAR Filing Signature Review Solution ,Implementation and Assessment,1,-1.2493570393636875,2,7,14,1,0,0,28,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Securities and Exchange Commission,EDGAR Filing Risk Disclosure Review Solution ,Implementation and Assessment,1,-1.2493570393636875,2,7,14,1,0,0,28,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Securities and Exchange Commission,Testing Developer Workflows,Initiated,0,-1.2493570393636875,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Securities and Exchange Commission,Exploring AI Products for Enterprise Use,Initiated,0,-1.2493570393636875,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Securities and Exchange Commission,Name Matching,Operation and Maintenance,1,-1.2493570393636875,2,5,10,0,1,0,28,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Securities and Exchange Commission,Parsing of Plain Language Descriptions to Machine-Readable Notations,Operation and Maintenance,1,-1.2493570393636875,2,5,10,0,1,0,28,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Securities and Exchange Commission,Identification of Potentially Manipulative Trading Activity in Registrant Data,Acquisition and/or Development,0,-1.2493570393636875,2,4,8,0,1,0,28,3,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
Securities and Exchange Commission,Testing of Various AI Algorithms and Models ,Initiated,0,-1.2493570393636875,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Securities and Exchange Commission,Using Natural Language Processing Techniques to Search and Analyze Certain Filings ,Initiated,0,-1.2493570393636875,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Securities and Exchange Commission,Using Machine Learning/Artificial Intelligence Techniques to Predict Entities With Certain Risk Characteristics,Operation and Maintenance,1,-1.2493570393636875,2,7,14,0,1,0,28,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Securities and Exchange Commission,Developed Parsing Logic for Filings ,Operation and Maintenance,1,-1.2493570393636875,2,6,12,0,1,0,28,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
Securities and Exchange Commission,Identification of Potentially Manipulative Activity in Certain Accounts,Implementation and Assessment,1,-1.2493570393636875,2,6,12,0,1,0,28,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Securities and Exchange Commission,Using AI to Help with Coding-Related Tasks/Questions,Operation and Maintenance,1,-1.2493570393636875,2,7,14,0,0,0,28,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Securities and Exchange Commission,Optical Character Recognition (OCR) for Records Analysis,Operation and Maintenance,1,-1.2493570393636875,2,6,12,0,1,0,28,3,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
United States Agency for Global Media,Microsoft Copilot for Internal Employees ,Initiated,0,-2.2886348837144075,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for Global Media,Automated Transcription Generation ,Initiated,0,-2.2886348837144075,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for Global Media,Content Enhancement for Articles ,Initiated,0,-2.2886348837144075,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for Global Media,Automated Translations ,Initiated,0,-2.2886348837144075,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for Global Media,AI-Powered CMS Guide Agent ,Planned,0,-2.2886348837144075,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for Global Media,Content Summarization and Audience Engagement ,Planned,0,-2.2886348837144075,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for Global Media,Automated Text Narration ,Planned,0,-2.2886348837144075,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Agency for Global Media,Automated Metadata Generation ,Planned,0,-2.2886348837144075,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States Commission on Civil Rights,Microsoft Copilot Integration,Operation and Maintenance,1,-2.6450989460025895,6,0,0,0,0,0,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
United States Commission on Civil Rights,Relativity One ,Operation and Maintenance,1,-2.6450989460025895,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
United States Trade and Development Agency,Lookout for mobile security,Operation and Maintenance,1,-2.5944955370985134,2,3,6,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
United States Trade and Development Agency,Qualys Cloud Detection and Response,Operation and Maintenance,1,-2.5944955370985134,2,3,6,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
United States Trade and Development Agency,Crowdstrike Falcon Threat Detection and Response,Operation and Maintenance,1,-2.5944955370985134,2,3,6,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
United States Trade and Development Agency,Exiger Due Diligence IQ (“DDIQ”) Research Software,Operation and Maintenance,1,-2.5944955370985134,2,3,6,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Department of Veterans Affairs,Evolv WDS - OSSO,Operation and Maintenance,1,0.6844903360343376,1,2,2,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,VA Chat Copilot Meta Pilot,Acquisition and/or Development,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Avigilon Camera/Search Function - OSSO,Operation and Maintenance,1,0.6844903360343376,1,3,3,1,0,1,227,7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Department of Veterans Affairs,CareCentra Next Level Personalized AI Health Coach,Implementation and Assessment,1,0.6844903360343376,2,4,8,0,1,0,227,7,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Department of Veterans Affairs,SafePointe WDS - OSSO,Retired,0,0.6844903360343376,1,3,3,1,0,1,227,7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Department of Veterans Affairs,GE Xeleris ,Operation and Maintenance,1,0.6844903360343376,1,0,0,0,0,1,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Genesys Cloud Contact Center,Acquisition and/or Development,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Verkada Camera - OSSO,Acquisition and/or Development,0,0.6844903360343376,1,3,3,1,0,1,227,7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Department of Veterans Affairs,MRI - GE Signa Artist,Operation and Maintenance,1,0.6844903360343376,1,0,0,0,0,1,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Google Cloud Platform - CCAI / Dialogflow ,Acquisition and/or Development,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Axon Body Camera and DMS - OSSO,Operation and Maintenance,1,0.6844903360343376,2,3,6,1,0,1,227,7,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Department of Veterans Affairs,Ultrasound - GE Logic E10,Operation and Maintenance,1,0.6844903360343376,1,0,0,0,0,1,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Smart AI Bot Assistant,Initiated,0,0.6844903360343376,1,4,4,0,1,1,227,7,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Department of Veterans Affairs,Radiology - Siemens YSIO Max,Operation and Maintenance,1,0.6844903360343376,1,0,0,0,0,1,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Enterprise Precision Scanning and Indexing (EPSI) Next: Enhancing Healthcare Services for Veterans,Acquisition and/or Development,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Nursing Proficiency Coach & Nurse Proficiency Evaluator...and beyond!,Implementation and Assessment,1,0.6844903360343376,1,3,3,0,0,0,227,7,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Department of Veterans Affairs,Parable 3D Wound Care Management System,Operation and Maintenance,1,0.6844903360343376,1,0,0,0,0,1,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,VEO Virtual Analyst Proof of Concept,Acquisition and/or Development,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,GE Portable Critical Care Suite 2.x,Operation and Maintenance,1,0.6844903360343376,1,2,2,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,Patient Care Systems Integration Program (PCSIP),Implementation and Assessment,1,0.6844903360343376,1,0,0,0,0,1,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Billing Claims Prediction,Implementation and Assessment,1,0.6844903360343376,2,7,14,1,0,0,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Veterans Affairs,ScienceLogic Artificial Intelligence Operations (AIOPS) Software Subscriptions with Maintenance and Professional Support Services.,Operation and Maintenance,1,0.6844903360343376,2,2,4,0,1,0,227,7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,ECG/EKG Machines- Interpretation of Results,Operation and Maintenance,1,0.6844903360343376,2,2,4,0,0,1,227,7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,Appointment Comments Categorization,Acquisition and/or Development,0,0.6844903360343376,2,6,12,0,0,1,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1
Department of Veterans Affairs,TeraRecon,Operation and Maintenance,1,0.6844903360343376,1,2,2,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,Ambient AI scribe,Initiated,0,0.6844903360343376,0,0,0,0,0,1,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Pension Optimization Initiative (POI),Operation and Maintenance,1,0.6844903360343376,2,4,8,0,0,1,227,7,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Department of Veterans Affairs,Limited Use of Azure Speech Services in PETALS Platform,Acquisition and/or Development,0,0.6844903360343376,2,4,8,0,1,0,227,7,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
Department of Veterans Affairs,Medallia SaaS - VSignals and ESignals,Operation and Maintenance,1,0.6844903360343376,2,4,8,0,1,1,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Veterans Affairs,AGFA Dose Monitor system,Operation and Maintenance,1,0.6844903360343376,1,2,2,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,Volpara Imaging Patient Hub,Operation and Maintenance,1,0.6844903360343376,1,2,2,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,Identity Governance and Administration (IGA),Acquisition and/or Development,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,VET-HOME Contact Center AI ,Initiated,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Beckam Coulter DxH 800,Operation and Maintenance,1,0.6844903360343376,1,2,2,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,UIPath Document Understanding,Operation and Maintenance,1,0.6844903360343376,2,3,6,1,0,0,227,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Department of Veterans Affairs,Potential Fraud or Waste,Initiated,0,0.6844903360343376,1,6,6,0,0,0,227,7,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Veterans Affairs,Roche Digital Pathology ,Acquisition and/or Development,0,0.6844903360343376,1,3,3,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Department of Veterans Affairs,Activity recognition using wearable sensors for use in closed loop deep brain stimulation systems,Acquisition and/or Development,0,0.6844903360343376,1,3,3,0,1,1,227,7,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Department of Veterans Affairs,VCA & PPMS Chatbot ,Operation and Maintenance,1,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,AgileMD eCART Clinical Deterioration Model,Operation and Maintenance,1,0.6844903360343376,1,2,2,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,PINGOO.AI,Acquisition and/or Development,0,0.6844903360343376,1,6,6,1,0,1,227,7,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Veterans Affairs,Persyst 14 EEG Review And Analysis Software,Operation and Maintenance,1,0.6844903360343376,1,2,2,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,Computer Aided Detection (CADe) of Neoplasia during Colonoscopy - “GI Genius”,Operation and Maintenance,1,0.6844903360343376,8,3,24,1,0,1,227,7,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
Department of Veterans Affairs,Digizens,Acquisition and/or Development,0,0.6844903360343376,1,6,6,1,0,0,227,7,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Veterans Affairs,TrueFidelity CT Deep Learning Image Reconstruction,Operation and Maintenance,1,0.6844903360343376,1,0,0,0,0,1,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Pangaea,Acquisition and/or Development,0,0.6844903360343376,1,6,6,1,0,1,227,7,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Veterans Affairs,AIDOC,Operation and Maintenance,1,0.6844903360343376,1,2,2,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,Cogitativo,Acquisition and/or Development,0,0.6844903360343376,1,4,4,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Department of Veterans Affairs,"Analytics, Data, and Decision Support Unified Platform (ADDSUP)",Operation and Maintenance,1,0.6844903360343376,1,6,6,1,0,0,227,7,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Veterans Affairs,iCAD ProFound AI,Operation and Maintenance,1,0.6844903360343376,1,2,2,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,VA Section 508 Office URL Ownership Prediction Model,Operation and Maintenance,1,0.6844903360343376,1,3,3,0,0,0,227,7,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Department of Veterans Affairs,Circle CVI42 ,Operation and Maintenance,1,0.6844903360343376,1,0,0,0,0,0,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,National Cemetery Administration (NCA) Automated Claims Processing,Operation and Maintenance,1,0.6844903360343376,0,0,0,0,0,1,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,VA CART Adenoma Detection NLP,Operation and Maintenance,1,0.6844903360343376,2,7,14,0,0,0,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Veterans Affairs,Call Center Knowledge Navigator,Implementation and Assessment,1,0.6844903360343376,1,6,6,1,0,0,227,7,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Veterans Affairs,National Training Team | Schools — FAQ Dashboard,Implementation and Assessment,1,0.6844903360343376,1,4,4,1,0,0,227,7,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Department of Veterans Affairs,National Training Team | Schools — FAQ Dashboard,Acquisition and/or Development,0,0.6844903360343376,1,3,3,1,0,0,227,7,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Department of Veterans Affairs,Audit of Service Connection Designations Associated with Prescriptions,Acquisition and/or Development,0,0.6844903360343376,2,4,8,0,0,0,227,7,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Department of Veterans Affairs,PsychCorpCenter,Acquisition and/or Development,0,0.6844903360343376,0,0,0,0,0,1,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,ReflexAI,Operation and Maintenance,1,0.6844903360343376,2,6,12,0,1,0,227,7,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
Department of Veterans Affairs,"Prostate Cancer, Genetic Risk, and Equitable Screening Study (ProGRESS) - Prostate Cancer Risk Prediction Model",Acquisition and/or Development,0,0.6844903360343376,1,5,5,0,1,1,227,7,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
Department of Veterans Affairs,"Using AI to enhance/augment classification of reported patient safety events, and to proactively identify patient safety vulnerabilities and potential areas of improvement",Initiated,0,0.6844903360343376,1,4,4,0,0,0,227,7,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
Department of Veterans Affairs,App feedback model for NLP tasks,Operation and Maintenance,1,0.6844903360343376,2,7,14,1,0,0,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Veterans Affairs,TERA Memorandum Automation,Operation and Maintenance,1,0.6844903360343376,1,0,0,0,0,0,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,XtractOne,Acquisition and/or Development,0,0.6844903360343376,1,4,4,0,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Department of Veterans Affairs, Using AI to weekly monitoring of any harms resulting from the use of newly implemented electronic health record system – FEHR across VA,Initiated,0,0.6844903360343376,1,4,4,0,0,0,227,7,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
Department of Veterans Affairs,Podimetrics,Operation and Maintenance,1,0.6844903360343376,0,2,0,1,0,1,227,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Department of Veterans Affairs,Thematic Analysis of Chief Resident in Quality and Patient Safety (CRQS) Capstone Projects Using BERT Modeling,Initiated,0,0.6844903360343376,1,4,4,0,0,0,227,7,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
Department of Veterans Affairs,My HealtheVet VSignals Main Improvement Summary,Operation and Maintenance,1,0.6844903360343376,1,4,4,0,1,0,227,7,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Department of Veterans Affairs,ESD-Speech Sentiment and Analytics,Initiated,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Privacy Act Automation Services - Disclosure.AI,Implementation and Assessment,1,0.6844903360343376,2,5,10,0,0,0,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
Department of Veterans Affairs,Sentiment analysis for app feedback,Operation and Maintenance,1,0.6844903360343376,2,7,14,1,0,0,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Veterans Affairs,ESD-Predictive Intelligence,Initiated,0,0.6844903360343376,2,5,10,0,0,0,227,7,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
Department of Veterans Affairs,AI Health Coach,Operation and Maintenance,1,0.6844903360343376,2,5,10,0,1,0,227,7,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0
Department of Veterans Affairs,Verathon Prime Plus,Operation and Maintenance,1,0.6844903360343376,1,1,1,0,1,1,227,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Department of Veterans Affairs,App Feedback categorization model,Operation and Maintenance,1,0.6844903360343376,2,7,14,1,0,0,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Veterans Affairs,LINQ and  LINQ II Loop Recorder ,Operation and Maintenance,1,0.6844903360343376,1,4,4,1,0,1,227,7,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
Department of Veterans Affairs,VA.gov Chatbot: Use of AI for summative and/or intent classification of Va.gov content,Operation and Maintenance,1,0.6844903360343376,2,5,10,0,1,0,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
Department of Veterans Affairs,ZIO PATCH HEART MONITOR,Operation and Maintenance,1,0.6844903360343376,1,0,0,0,0,1,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Caller intent classification using Google Dialogflow (VoiceBot),Acquisition and/or Development,0,0.6844903360343376,0,0,0,0,0,1,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Ordr,Operation and Maintenance,1,0.6844903360343376,1,0,0,0,0,0,227,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Machine Algorithm for Report Surveillance (MARS),Initiated,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Pharmacy AI Managed Inventory System (PHAIMIS),Initiated,0,0.6844903360343376,2,4,8,0,1,1,227,7,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Department of Veterans Affairs,Silverberry Surgery Planning AI,Acquisition and/or Development,0,0.6844903360343376,1,6,6,1,0,1,227,7,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Department of Veterans Affairs,ICU CIS/ARK PDF Medical Entity and Clinical Scoring Extraction (PHI 3.5 LLM),Acquisition and/or Development,0,0.6844903360343376,2,6,12,0,0,1,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
Department of Veterans Affairs,BlueTeam AI,Implementation and Assessment,1,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,"OAWP Investigative, Analytics, and Reporting Capabilities",Initiated,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Department of Veterans Affairs,Multi-Modal Digital Image Exchange - AI (MDIE-AI),Acquisition and/or Development,0,0.6844903360343376,2,7,14,0,0,1,227,7,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Department of Veterans Affairs,VA Supply Chain Knowledge Management Dashboard,Acquisition and/or Development,0,0.6844903360343376,0,0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
